,Place_name,Latitude,Longitude,Address,Borough,Neighborhood,Category_name
41,Woodhaven-Richmond Hill Volunteer Ambulance Corps,40.691994,-73.863937,"7815 Jamaica Ave (78 St), Woodhaven, NY 11421",Woodhaven,Woodhaven,Health and Medicine
41,Hina Drugs,40.665061,-73.922721,"4 Sutter Ave, Brooklyn, NY 11212",Brooklyn,Weeksville,Health and Medicine
41,Eschen Albert H Optometrist,40.600401,-73.943352,"2821 Avenue U, Brooklyn, NY 11229",Brooklyn,Sheepshead Bay,Health and Medicine
41,University Orthopaedic Associates - Downstate Medical Center,40.656186,-73.948364,"760 Parkside Ave, Brooklyn, NY 11226",Brooklyn,Prospect,Health and Medicine
41,Ditmas Park Care Center,40.640146,-73.957728,"2107 Ditmas Ave, Brooklyn, NY 11226",Brooklyn,Flatbush,Health and Medicine
41,Mount Sinai Beth Israel Hospital Emergency Department,40.733331,-73.982851,"10 Nathan D Perlman Pl (At 1st Ave), New York, NY 10003",New York,East Village,Health and Medicine
41,NewYork-Presbyterian Lower Manhattan Hospital,40.710132,-74.004943,"170 William St (at Gold St), New York, NY 10038",New York,City Hall,Health and Medicine
41,Medical Associates,40.709893,-74.005806,"156 William St (btwn Ann & Beekman St), New York, NY 10038",New York,City Hall,Health and Medicine
41,Haym Salomon Home for Nursing & Rehabilitation,40.594879,-73.996339,"2340 Cropsey Ave (Bay 34th St), Brooklyn, NY 11214",Brooklyn,Bath Beach,Health and Medicine
41,Stahl Jerry H DMD Dentist,40.631916,-73.99514,"5407 13th Ave, Brooklyn, NY 11219",Brooklyn,Parkville,Health and Medicine
41,One Medical,40.741065,-74.005993,"408 W 14th St (9th Ave), New York, NY 10014",New York,Chelsea,Health and Medicine
41,Fort Lee Chiropractic & Physical Rehabilitation,40.856091,-73.978995,"530 Main St, Fort Lee, NJ 07024",Fort Lee,Linwood,Health and Medicine
41,Department Of Urology,40.841377,-73.94341,"161 Fort Washington Ave, New York, NY 10032",New York,Uptown,Health and Medicine
41,Cure Urgent Care,40.785591,-73.949754,"175 E 96th St, New York, NY 10128",New York,Carnegie Hill,Health and Medicine
41,Manhattan Psychiatric Center,40.789095,-73.92965,"1 Wards Is, New York, NY 10035",New York,Spanish Harlem,Health and Medicine
41,Essen Medical Associates,40.845846,-73.921524,"1550 Dr Martin L King Jr Blvd, New York, NY 10452",New York,Morris Heights,Health and Medicine
41,Mount Sinai West Care Medical Associates,40.780247,-73.975947,"50 W 77th St (Columbus Ave), New York, NY 10024",New York,Lincoln Square,Health and Medicine
41,West End Dental Associates,40.779352,-73.98509,"243 W End Ave (71st at West End), New York, NY 10023",New York,Lincoln Square,Health and Medicine
41,Weill Cornell Medical Associates,40.77644,-73.977022,"12 W 72nd St (btwn Columbus Ave & Central Park W), New York, NY 10023",New York,Lincoln Square,Health and Medicine
41,Pediatric & Adolescent Medicine,40.78383,-73.9812,"390 W End Ave (78th St.), New York, NY 10024",New York,Lincoln Square,Health and Medicine
41,Mt. Sinai Emergency Room,40.790329,-73.952253,"1468 Madison Ave (at E. 101st St.), New York, NY 10029",New York,Carnegie Hill,Health and Medicine
41,"Theradynamics Physical Rehab, PC",40.80735,-73.953695,"2235 Frederick Douglass Blvd, New York, NY 10027",New York,Central Harlem,Health and Medicine
41,NYU Langone Neurology Consultants of NY,40.749267,-73.974084,"222 E 41st St, New York, NY 10017",New York,East Side,Health and Medicine
41,Reihani Ghazal One Medical New York,40.765616,-73.96406,"171 E 65th St, New York, NY 10065",New York,Lenox Hill,Health and Medicine
41,NewYork-Presbyterian Alexandra Cohen Hospital for Women and Newborns,40.764104,-73.95605,"1283 York Ave, New York, NY 10065",New York,Lenox Hill,Health and Medicine
41,Mount Sinai West,40.769973,-73.987526,"1000 10th Ave (at 59th Street), New York, NY 10019",New York,San Juan Hill,Health and Medicine
41,Worth Street Veterinary Center,40.716911,-74.00556,"77 Worth St (btwn. Church and Broadway), New York, NY 10013",New York,City Hall Area,Health and Medicine
41,Onsite Dental,40.74717,-73.98391,"160 Madison Ave (Suite 31), New York, NY 10016",New York,East Side,Health and Medicine
41,Medspan Associates,40.711179,-73.9582,"231 S 3rd St, Brooklyn, NY 11211",Brooklyn,South Side,Health and Medicine
41,Brooklyn Hospital Labor & Delivery,40.69048,-73.977991,"Dekalb Ave, Brooklyn, NY 11201",Brooklyn,Clinton Hill,Health and Medicine
41,Ayla Yavin Acupuncture & Herbs,40.747344,-73.991348,"135 W 29th St (7th and 6th Aves), New York, NY 10001",New York,Chelsea,Health and Medicine
41,Bellevue Hospital Center,40.739475,-73.975453,"462 1st Ave (btwn E 26th & E 28th St), New York, NY 10016",New York,Bellevue,Health and Medicine
41,NYC Health Service,40.749653,-73.999694,"303 9th Ave (28th St.), New York, NY 10001",New York,Chelsea,Health and Medicine
41,Nyu Medical Center,40.741925,-73.974235,"550 1st Ave (btwn E 30th & E 34th St), New York, NY 10016",New York,East Side,Health and Medicine
41,Hudson Animal Hospital,40.772295,-73.988615,"238 W 61st St (btwn. Amserdam Ave. & 11th Avenue), New York, NY 10023",New York,Lincoln Square,Health and Medicine
41,Weill Cornell Medical Associates,40.77644,-73.977022,"12 W 72nd St (btwn Columbus Ave & Central Park W), New York, NY 10023",New York,Lincoln Square,Health and Medicine
41,Tribeca Pediatrics,40.722633,-73.949388,"288 Driggs Ave (Leonard St), Brooklyn, NY 11222",Brooklyn,Greenpoint,Health and Medicine
41,SPEAR Physical Therapy,40.741035,-74.001144,"269 W 16th St (8th ave), New York, NY 10011",New York,Chelsea,Health and Medicine
41,New York Radiology Partners,40.738958,-73.99818,"147 W 15th St, New York, NY 10011",New York,Chelsea,Health and Medicine
41,The Dermatology Specialists - Long Island City,40.745341,-73.951483,"1041 47th Ave, Long Island City, NY 11101",Queens,Hunters Point,Health and Medicine
41,"Dr. Pet Daddy Veterinarian, PC",40.773825,-73.917228,"15 24TH Ave, Astoria, NY 11102",Astoria,Astoria,Health and Medicine
41,Astoria Dental Arts PC,40.762667,-73.916763,"3063 38th St, Astoria, NY 11103",Astoria,Astoria,Health and Medicine
41,NY Lasergroup,40.694389,-73.827602,"11915 Atlantic Ave, Richmond Hill, NY 11418",Richmond Hill,Richmond Hill,Health and Medicine
41,Clinic Nueva Esperanza,40.746369,-73.890252,"7501 Broadway, Elmhurst, NY 11373",Elmhurst,Elmhurst,Health and Medicine
41,Queens Hospital Center,40.717144,-73.804372,"8268 164th St, Jamaica, NY 11432",Jamaica,Jamaica Hills,Health and Medicine
41,Chapin Home for the Aging,40.714583,-73.801183,"16501 Chapin Pkwy, Queens, NY 11432",Queens,Jamaica Hills,Health and Medicine
41,Mitchell Lee Weisman,40.723449,-73.844487,"6967 108th St, Forest Hills, NY 11375",Forest Hills,Forest Hills,Health and Medicine
41,Forest Hills Hospital,40.728927,-73.851626,"10201 66th Rd, Forest Hills, NY 11375",Forest Hills,Forest Hills,Health and Medicine
41,Upper East Veterinary Center,40.784239,-73.951887,"1435 Lexington Ave (at E. 94th), New York, NY 10128",New York,Carnegie Hill,Health and Medicine
41,Northside Veterinary Clinic,40.715607,-73.962037,"233 Berry St (N 1st St.), Brooklyn, NY 11249",Brooklyn,South Side,Health and Medicine
41,Fatima Pediatric Medical Care PC,40.766652,-73.912981,"2552 Steinway St, Queens, NY 11103",Queens,Astoria,Health and Medicine
41,The Veterinarian At Co,40.746625,-73.941794,"2719 44th Dr (21st street), Long Island City, NY 11101",Long Island City,Hunters Point,Health and Medicine
41,North Shore LIJ Forest Hills Hospital Medical Library,40.728818,-73.853761,"9931 66th Ave, Rego Park, NY 11374",Rego Park,Forest Hills,Health and Medicine
41,Zwanger-Pesiri Radiology,40.734678,-73.875235,"8812 Queens Blvd, New York, NY 11373",New York,Elmhurst,Health and Medicine
41,First Choice Dental,40.745511,-73.883888,"8114 Baxter Ave, Elmhurst, NY 11373",Elmhurst,Elmhurst,Health and Medicine
41,Nektalov Family Chirop,40.721948,-73.842032,"10850 71st Ave, Forest Hills, NY 11375",Forest Hills,Forest Hills,Health and Medicine
41,NYC Health + Hospitals/Gotham Health,40.704088,-73.800421,"9037 Parsons Blvd (Jamaica Ave), Jamaica, NY 11432",Jamaica,Jamaica,Health and Medicine
41,Pain Clinic New York City,40.703719,-73.797965,"16110 Jamaica Ave, Jamaica, NY 11432",Jamaica,Jamaica,Health and Medicine
41,Primacare Pharmacy,40.757229,-73.82933,"4128 Main St, Flushing, NY 11355",Flushing,Queensboro Hills,Health and Medicine
41,Dr Bronfman's Office,40.760696,-73.824562,"40-04 Sanford Avenue, Flushing, NY 11355",Flushing,Down Town Flushing,Health and Medicine
41,Charles B Wang Community Health Care,40.761519,-73.830358,"13626 37th Ave (37th Avenue & Main St), Flushing, NY 11354",Flushing,Down Town Flushing,Health and Medicine
41,North Shore University Hospital,40.777631,-73.702533,"300 Community Dr, Manhasset, NY 11030",Manhasset,Glen Oaks,Health and Medicine
41,All Bright Dental PC,40.74865,-73.709333,"26309 Union Tpke, Glen Oaks, NY 11004",Glen Oaks,Glen Oaks,Health and Medicine
41,North Shore Dental,40.774179,-73.701919,"400 Community Dr, Manhasset, NY 11030",Manhasset,Glen Oaks,Health and Medicine
41,Brightpoint Health,40.695377,-73.803778,"10504 Sutphin Blvd (105th Ave), Queens, NY 11435",Queens,Jamaica,Health and Medicine
41,"Bayside Physical Therapy, Chiropractic & Acupuncture",40.771244,-73.774697,"21315 33rd Rd, Bayside, NY 11361",Bayside,Bayside,Health and Medicine
41,Fresh Meadows Animal Clinic,40.730264,-73.778252,"19209 Union Tpke, Fresh Meadows, NY 11366",Fresh Meadows,Fresh Meadows,Health and Medicine
41,Vireo Health,40.718025,-73.837308,"89 Queens Blvd, #55, Forest Hills, NY 11375",Forest Hills,Forest Hills,Health and Medicine
41,North Shore LIJ Laboratories,40.779814,-73.775126,"2391 Bell Blvd, Bayside, NY 11360",Bayside,Bay Terrace,Health and Medicine
41,Shrock Peter MD,40.752749,-73.707155,"26901 76th Ave, New Hyde Park, NY 11040",New Hyde Park,Glen Oaks,Health and Medicine
41,Myles Mittleman,40.744295,-73.775815,"5847 Francis Lewis Blvd, Oakland Gardens, NY 11364",Oakland Gardens,Fresh Meadows,Health and Medicine
41,Jamaica Hospital Medical Center - Angelo Canedo MD,40.701308,-73.816377,"8900 Van Wyck Expy, Richmond Hill, NY 11418",Richmond Hill,Briarwood,Health and Medicine
41,GBB Wellness,40.67085,-73.774096,"13742 Guy R Brewer Blvd (140th Ave), Jamaica, NY 11434",Jamaica,Locust Manor,Health and Medicine
41,Jt Healthcare,40.620264,-73.728973,"395 Pearsall Ave, Cedarhurst, NY 11516",Cedarhurst,Far Rockaway,Health and Medicine
41,Barton Orthodontics,40.577741,-73.967631,"3003 Ocean Pkwy, Brooklyn, NY 11235",Brooklyn,Brighton Beach,Health and Medicine
41,Mt. Sinai Emergency Room,40.790329,-73.952253,"1468 Madison Ave (at E. 101st St.), New York, NY 10029",New York,Carnegie Hill,Health and Medicine
41,NBT Physical Therapy,40.761198,-73.830259,"13617 38th Ave, Flushing, NY 11354",Flushing,Down Town Flushing,Health and Medicine
41,BJ's Optical,40.783467,-73.830927,"13705 20th Ave, College Point, NY 11356",College Point,College Point,Health and Medicine
41,Jason M Lacher DPM,40.584999,-73.811943,"8800 Shore Front Pkwy, Rockaway Beach, NY 11693",Rockaway Beach,Hammels,Health and Medicine
41,Harbor Optics,40.582692,-73.836246,"11310 Beach Channel Dr (btwn B 116th St & Rockaway Fwy), Rockaway Park, NY 11694",Rockaway Park,Boardwalk,Health and Medicine
41,"Sanjay Kirtane, MD",40.58216,-73.837416,"11412 Beach Channel Dr, Rockaway Park, NY 11694",Rockaway Park,Boardwalk,Health and Medicine
41,Allan B Simon DVM,40.582304,-73.837173,"11410 Beach Channel Dr, Rockaway Park, NY 11694",Rockaway Park,Boardwalk,Health and Medicine
41,Cazazian Abram DDS PC,40.76232,-73.772155,"4203 212th St, Bayside, NY 11361",Bayside,Bayside,Health and Medicine
41,Ozanam Hall of Queens Nursing Home,40.758751,-73.7823,"4241 201st St, Bayside, NY 11361",Bayside,Bayside,Health and Medicine
41,Neighborhood Radiology Services,40.717305,-73.835973,"11302 Queens Blvd (76th Ave), Forest Hills, NY 11375",Forest Hills,Forest Hills,Health and Medicine
41,CityMD Auburndale Urgent Care - Queens,40.757579,-73.790209,"191-20 Northern Blvd, New York, NY 11358",New York,Bayside,Health and Medicine
41,BluePearl Specialty + Emergency Medicine for Pets,40.720309,-73.842846,"10728 71st Rd, Forest Hills, NY 11375",Forest Hills,Forest Hills,Health and Medicine
41,EYEPIC Harlem Eye Care,40.796748,-73.938247,"2249 2nd Ave, New York, NY 10029",New York,Spanish Harlem,Health and Medicine
41,54I 10-89,40.667007,-73.789656,"N Conduit Ave (150 St), Jamaica, NY 11434",Jamaica,South Jamaica,Health and Medicine
41,Medex Healthcare Multispecialty Center,40.719039,-73.837737,"11129 Queens Blvd, Forest Hills, NY 11375",Forest Hills,Forest Hills,Health and Medicine
41,New Horizon Counseling Center,40.578202,-73.835502,"11502 Ocean Promenade, Rockaway Park, NY 11694",Rockaway Park,Boardwalk,Health and Medicine
41,Animal Hospital of the Rockaways,40.582304,-73.837173,"11410 Beach Channel Dr, Rockaway Park, NY 11694",Rockaway Park,Boardwalk,Health and Medicine
41,Fried Philip MD,40.741437,-73.786456,"5847 188th St, Fresh Meadows, NY 11365",Fresh Meadows,Fresh Meadows,Health and Medicine
41,Community Pain Medicine,40.769032,-73.827744,"14021 32nd Ave, Flushing, NY 11354",Flushing,Down Town Flushing,Health and Medicine
41,NYC Health + Hospitals/Gotham Health,40.704088,-73.800421,"9037 Parsons Blvd (Jamaica Ave), Jamaica, NY 11432",Jamaica,Jamaica,Health and Medicine
41,Bath Beach Medical PC,40.604981,-74.083046,"2071 Clove Rd, Staten Island, NY 10304",Staten Island,Concord,Health and Medicine
41,Beacon Of Hope House,40.588347,-74.096204,"90 Hancock St, Staten Island, NY 10305",Staten Island,Grand City,Health and Medicine
41,Staten Island Medical Center,40.605228,-74.091548,"11 Ralph Pl, Staten Island, NY 10304",Staten Island,Stapleton,Health and Medicine
41,Dr Dave Flynn,40.620983,-74.1098,"960 Bard Ave, Staten Island, NY 10301",Staten Island,Silver Lake,Health and Medicine
41,Golden Gate Rehabilitation,40.606844,-74.131639,"191 Bradley Ave, Staten Island, NY 10314",Staten Island,Meiers Corners,Health and Medicine
41,Regional Radiology,40.635181,-74.106907,"360 Bard Ave (at Castleton Ave), Staten Island, NY 10310",Staten Island,Randall Manor,Health and Medicine
41,Best Professional Facility,40.664925,-74.21272,"1139 E Jersey St, Elizabeth, NJ 07201",Elizabeth,Keighry Head,Health and Medicine
41,Gateway Ob/gyn Associates Pc,40.591346,-74.098723,"78 Cromwell Ave, Staten Island, NY 10304",Staten Island,Grand City,Health and Medicine
41,Wisdom Pages,40.585979,-74.155937,"65 Fraser St, Staten Island, NY 10314",Staten Island,New Springville,Health and Medicine
41,My Fat Loss Expert,40.591328,-74.101291,"1567 Richmond Rd, Staten Island, NY 10304",Staten Island,Dongan Hills,Health and Medicine
41,LASIK Center of Staten Island,40.568927,-74.114676,"445 Clawson St, Staten Island, NY 10306",Staten Island,New Dorp,Health and Medicine
41,Miracle-Ear Hearing Aid Center,40.577187,-74.168732,"2795 Richmond Ave, Staten Island, NY 10314",Staten Island,New Springville,Health and Medicine
41,"Berk and Klein, DDS",40.556247,-74.168571,"3377 Richmond Ave, Staten Island, NY 10312",Staten Island,Greenridge,Health and Medicine
41,Hackensack Meridian Health Raritan Bay Medical Center,40.518817,-74.281651,"530 New Brunswick Ave (Convery Blvd (Route 35)), Perth Amboy, NJ 08861",Perth Amboy,Harbor Terrace,Health and Medicine
41,Family Dental Care,40.625467,-74.029999,"8301 3rd Ave, Brooklyn, NY 11209",Brooklyn,Bayridge,Health and Medicine
41,Staten Island Aids Task Force,40.642101,-74.077255,"25 Hyatt St, Staten Island, NY 10301",Staten Island,Brighton Heights,Health and Medicine
41,St Vincent's New Brighton Family Health Center,40.639281,-74.087554,"376 Jersey St, Staten Island, NY 10301",Staten Island,New Brighton,Health and Medicine
41,Park Slope Veterinary Center,40.663567,-73.994424,"639 4th Ave (19th), Brooklyn, NY 11232",Brooklyn,Gowanus,Health and Medicine
41,Brooklyn Medical Group PC,40.64327,-73.979768,"446 McDonald Ave, Brooklyn, NY 11218",Brooklyn,Kensington,Health and Medicine
41,Mount Sinai Doctors Midwood,40.617795,-73.943451,"3131 Kings Hwy, Brooklyn, NY 11234",Brooklyn,Manhattan Terrace,Health and Medicine
41,Brook Island Medical Associates Ny State Disability,40.634579,-74.109148,"800 Castleton Ave, Staten Island, NY 10310",Staten Island,West New Brighton,Health and Medicine
41,Richmond University Labor And Delivery,40.637423,-74.105737,"355 Bard Ave, Staten Island, NY 10310",Staten Island,Randall Manor,Health and Medicine
41,Sayed Gus,40.592974,-74.163211,"2222 Richmond Ave, Staten Island, NY 10314",Staten Island,New Springville,Health and Medicine
41,Institute of Foot & Ankle,40.660053,-74.205965,"927 Elizabeth Ave, Elizabeth, NJ 07201",Elizabeth,Mravlag Manor,Health and Medicine
41,Bay Ridge Holistic Healthcare,40.623533,-74.035536,"140 87th St, Brooklyn, NY 11209",Brooklyn,Bayridge,Health and Medicine
41,University Physicians Group,40.613814,-74.111853,"1460 Victory Blvd, Staten Island, NY 10301",Staten Island,Castleton Corners,Health and Medicine
41,Staten Island University Hospital,40.58469,-74.086432,"475 Seaview Ave (btwn Mason Ave & Father Capodanno Blvd), Staten Island, NY 10305",Staten Island,Midland Beach,Health and Medicine
41,New York Blood Center,40.578365,-74.168957,"2791 Richmond Ave (Pergament Mall - Above Verizon Wireless), Staten Island, NY 10314",Staten Island,New Springville,Health and Medicine
41,Nick Gerald Faraci,40.526425,-74.17242,"4982 Hylan Blvd, Staten Island, NY 10312",Staten Island,Huguenot,Health and Medicine
41,Staten Island-Great Kills Psychological Services,40.534789,-74.218096,"401 Bloomingdale Rd, Staten Island, NY 10309",Staten Island,Pleasant Plains,Health and Medicine
41,Always Home Care,40.510322,-74.268702,"167 New Brunswick Ave, Perth Amboy, NJ 08861",Perth Amboy,Harbor Terrace,Health and Medicine
41,Chiro-Med,40.547612,-74.166277,"3705 Richmond Ave, Staten Island, NY 10312",Staten Island,Annadale,Health and Medicine
41,Best You Can Be,40.559684,-74.151968,"134 Barlow Ave, Staten Island, NY 10308",Staten Island,Great Kills,Health and Medicine
41,Giovinazzo Joseph A,40.585329,-74.160855,"247 Richmond Hill Rd, Staten Island, NY 10314",Staten Island,New Springville,Health and Medicine
41,Quest Diagnostics,40.611185,-74.119104,"78 Todt Hill Rd, Staten Island, NY 10314",Staten Island,Castleton Corners,Health and Medicine
41,Alan L Smith PhD CH RH,40.58567,-74.150813,"417 Klondike Ave, Staten Island, NY 10314",Staten Island,New Springville,Health and Medicine
41,Celmer Edward J,40.610861,-74.141913,"5 Crafton Ave, Staten Island, NY 10314",Staten Island,Meiers Corners,Health and Medicine
41,Sydenham Hospital,40.80514,-73.953567,"264 W 118th St, New York, NY 10026",New York,Central Harlem,Health and Medicine
41,Kimmel Pavilion,40.743043,-73.972793,"424 E 34th St (1st Avenue), New York, NY 10016",New York,East Side,Health and Medicine
41,Medrite Urgent Care,40.688993,-73.992514,"151 Court St, Brooklyn, NY 11201",Brooklyn,Boerum Hill,Health and Medicine
